Nāṣir al-Dīn b. Būwālī 1109	jund
Sūdūn al-Qaramānī 1111	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-Qaramānī 1111	ʾatābak ʿasākir (Ḥalab/Aleppo)
Sūdūn al-Qaramānī 1111	ʾatābak (Ṭarābulis/Tripoli)
Sūdūn al-Qaramānī 1111	ʾamīr 100 (Ḥalab/Aleppo)
Sūdūn al-Qaramānī 1111	khāṣṣakīya (sulṭān)
Sūdūn al-Qaramānī 1111	ʾamīr 010 (al-Qāhira/Cairo)
Mughulbāy al-Bajāsī 1112	ʾamīr (Ṭarābulis/Tripoli)
Mughulbāy al-Bajāsī 1112	ʾatābak (Ṭarābulis/Tripoli)
Mughulbāy al-Bajāsī 1112	mamlūk sayfī
Tanam al-Ḥasanī 1117	ʾamīr 010 (al-Qāhira/Cairo)
Tanam al-Ḥasanī 1117	ʾamīr 100 (Dimashq/Damascus)
Tanam al-Ḥasanī 1117	ʾatābak ʿasākir (Dimashq/Damascus)
al-Nāṣirī Muḥammad 1124	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
Yashbak al-Ḥamzāwī 1126	ʾamīr 100 (Ḥalab/Aleppo)
ʾĪnāl al-Jakamī 1127	ʾamīr (Dimashq/Damascus)
Ḥamza b. ʾAḥmad b.Ramaḍān 1140	ʾamīr Turkumān
al-Sayfī Qānī Bāy al-Yūsufī  1149	khāṣṣakīya (sulṭān)
ʿAbd al-ʿAzīz b. Muḥammad al-Ṣaghīr 1151	ʾamīr rakb ʾawwal (al-Qāhira/Cairo)
ʿAbd al-ʿAzīz b. Muḥammad al-Ṣaghīr 1151	jund
al-Nāṣirī Muḥammad b. ʾĪnāl 1152	ʾamīr 100 (al-Qāhira/Cairo)
Khayrbak al-Qaṣrawī 1155	ʾamīr 100 (Dimashq/Damascus)
Khayrbak al-Qaṣrawī 1155	baṭṭāl
Khayrbak al-Qaṣrawī 1155	ʾamīr 010 (al-Qāhira/Cairo)
Shādibak al-Ṣārimī  1156	ʾamīr 100 (Dimashq/Damascus)
Shādibak al-Ṣārimī  1156	ʾatābak ʿasākir (Ḥalab/Aleppo)
Jānibak al-Nawrūzī Nāʾib Baʿalbak 1157	muqaddam mamālīk sulṭānīya (Makka/Mecca)
Jānibak al-Nawrūzī Nāʾib Baʿalbak 1157	ʾamīr 010 (al-Qāhira/Cairo)
Jānibak al-Nawrūzī Nāʾib Baʿalbak 1157	ʾamīr 040 (al-Qāhira/Cairo)
Jānibak al-Mushidd 1164	ʾamīr 040 (Ṭarābulus/Tripoli)
Jānibak al-Mushidd 1164	ʾamīr 010 (al-Qāhira/Cairo)
Lājīn al-Ẓāhirī Jaqmaq 1167	ʾamīr 010 (al-Qāhira/Cairo)
Baysaq al-Yashbakī 1169	ʾamīr 010 (al-Qāhira/Cairo)
Baysaq al-Yashbakī 1169	ʾamīr 005 (al-Qāhira/Cairo)
Baysaq al-Yashbakī 1169	mamālīk sulṭānīya (sulṭān)
Birdibak al-Hamzāwī 1171	ʾamīr 100 (Ḥalab/Aleppo)
Qarā Murād Khujā 1173	ʾamīr 100 (al-Qāhira/Cairo)
Qarā Murād Khujā 1173	ʾamīr 040 (al-Qāhira/Cairo)
Qarā Murād Khujā 1173	baṭṭāl
Jakam al-Nūrī al-Muʾayyadī 1175	ʾamīr 010 (al-Qāhira/Cairo)
Jānim al-Muʾayyadī 1176	ʾamīr 010 (al-Qāhira/Cairo)
ʾAsandamur al-Jaqmaqī 1177	ʾamīr 010 (al-Qāhira/Cairo)
ʾAsandamur al-Jaqmaqī 1177	bāsh mamālīk sulṭānīya (Makka/Mecca)
ʾAsandamur al-Jaqmaqī 1177	ʾamīr 005 (al-Qāhira/Cairo)
ʾAsanbāy al-Sāqī 1181	ʾamīr 010 (al-Qāhira/Cairo)
Jawhar al-Manjakī al-Ḥabashī 1184	nāʾib muqaddam mamālīk sulṭānīya
Jawhar al-Manjakī al-Ḥabashī 1184	muqaddam ṭabaqa al-muqaddam
Jawhar al-Manjakī al-Ḥabashī 1184	baṭṭāl
ʾAḥmad b. Nawrūz al-Khuḍarī 1185	ʾamīr 010 (al-Qāhira/Cairo)
ʾAḥmad b. Nawrūz al-Khuḍarī 1185	ʾamīr 020 (Dimashq/Damascus)
Taghrī Birdī al-Maḥmūdī 1205	ʾatābak ʿasākir (Dimashq/Damascus)
Taghrī Birdī al-Maḥmūdī 1205	ʾamīr 100 (al-Qāhira/Cairo)
Taghrī Birdī al-Maḥmūdī 1205	ʾamīr 040 (al-Qāhira/Cairo)
Taghrī Birdī al-Maḥmūdī 1205	baṭṭāl
Rustam 1208	army (general)
Ibn Ṭarkhān 1209	army (general)
ʿArabshāh 1210	army (general)
ʾUzbak al-Muʾayyadī 1218	ʾamīr 010 (al-Qāhira/Cairo)
Yashbak Ṭāz al-Muʾayyadī 1225	ʾamīr (Dimashq/Damascus)
Birdibak al-Tājī 1230	ʾamīr 010 (al-Qāhira/Cairo)
Bāyzīr al-Timurbughāwī 1231	ʾamīr 040 (al-Qāhira/Cairo)
Bāyzīr al-Timurbughāwī 1231	ʾamīr 100 (al-Qāhira/Cairo)
Bāyzīr al-Timurbughāwī 1231	khāṣṣakīya (sulṭān)
Bāyzīr al-Timurbughāwī 1231	ʾamīr 010 (al-Qāhira/Cairo)
ʾAsanbāy al-Zardkāsh al-Ẓāhirī 1233	ʾamīr 010 (al-Qāhira/Cairo)
Jānibak al-ʾIsmāʿīlī al-Muʾayyadī 1242	ʾamīr 005 (al-Qāhira/Cairo)
Jānibak al-ʾIsmāʿīlī al-Muʾayyadī 1242	ʾamīr 010 (al-Qāhira/Cairo)
Jānibak al-ʾIsmāʿīlī al-Muʾayyadī 1242	muqaddam ʿaskar
Jānibak al-ʾIsmāʿīlī al-Muʾayyadī 1242	ʾamīr 040 (al-Qāhira/Cairo)
Jānibak al-ʾIsmāʿīlī al-Muʾayyadī 1242	ʾamīr 100 (al-Qāhira/Cairo)
Qirmish al-ʾAʿwar 1254	ʾamīr kabīr (Ḥalab/Aleppo)
Qirmish al-ʾAʿwar 1254	ʾamīr 100 (al-Qāhira/Cairo)
Qirmish al-ʾAʿwar 1254	ʾatābak ʿasākir (Ḥalab/Aleppo)
Qirmish al-ʾAʿwar 1254	ʾamīr (Dimashq/Damascus)
Qirmish al-ʾAʿwar 1254	ʾamīr 100 (Dimashq/Damascus)
al-ʾAshraf Qāytbāy  1262	ʾamīr 010 (al-Qāhira/Cairo)
al-ʾAshraf Qāytbāy  1262	ʾamīr 040 (al-Qāhira/Cairo)
al-ʾAshraf Qāytbāy  1262	muʿallim rammāḥa
al-ʾAshraf Qāytbāy  1262	ʾamīr 100 (al-Qāhira/Cairo)
al-ʾAshraf Qāytbāy  1262	ʾatābak ʿasākir (al-Qāhira/Cairo)
Qarāsunqur 1264	ʾamīr 010 (al-Qāhira/Cairo)
Jānim al-ʾAshrafī al-Bahlawān 1265	ʾamīr 010 (al-Qāhira/Cairo)
Jānim al-ʾAshrafī al-Bahlawān 1265	khāṣṣakīya (sulṭān)
ʾAlṭunbughā al-Ṣaghīr 1266	ʾamīr 100 (al-Qāhira/Cairo)
ʾAlṭunbughā al-Ṣaghīr 1266	khāṣṣakīya (sulṭān)
Sūdūn al-Silāḥdār 1273	ʾamīr 040 (al-Qāhira/Cairo)
Sūdūn al-Silāḥdār 1273	ʾamīr 010 (al-Qāhira/Cairo)
Iniyāt Murjān al-Maḥmūdī 1276	mamālīk mushtarawāt (sulṭān)
Jakam min ʿIwaḍ al-Ẓāhirī 1277	ʾamīr 010 (al-Qāhira/Cairo)
Jakam min ʿIwaḍ al-Ẓāhirī 1277	ʾamīr 040 (al-Qāhira/Cairo)
Jakam min ʿIwaḍ al-Ẓāhirī 1277	ʾamīr 100 (al-Qāhira/Cairo)
Jakam min ʿIwaḍ al-Ẓāhirī 1277	mamālīk sulṭānīya (sulṭān)
Sūdūn Buqja 1278	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn Buqja 1278	ʾamīr (general)
ʾUrkmās al-Julbānī 1286	ʾamīr 100 (al-Qāhira/Cairo)
ʾUrkmās al-Julbānī 1286	baṭṭāl
ʾUrkmās al-Julbānī 1286	ʾamīr 100 (Dimashq/Damascus)
Jānim al-Ẓāhirī al-Dawādār Khamsmīʾa 1288	ʾamīr 010 (al-Qāhira/Cairo)
ʾakābir ʾumarāʾ 1300	ʾamīr (general)
ʿAllān al-Muʾayyadī 1314	ʾamīr 100 (Dimashq/Damascus)
ʿAllān al-Muʾayyadī 1314	ʾatābak ʿasākir (Dimashq/Damascus)
ʿAllān al-Muʾayyadī 1314	jund
ʿAllān al-Muʾayyadī 1314	ʾamīr (Dimashq/Damascus)
ʿAllān al-Muʾayyadī 1314	baṭṭāl
Shādibak al-Sayfī Julbān 1316	ʾamīr 100 (al-Qāhira/Cairo)
Raqm 1320	ʾamīr Hawwāra
ʿAlī b. ʿAbd Allāh 1322	khāṣṣakīya (sulṭān)
Jānī Bak al-ʾĪnālī al-ʾAshrafī Qulaqsīz 1324	ʾamīr 010 (al-Qāhira/Cairo)
Birdibak al-ʿAbd al-Raḥmānī 1325	ʾamīr 100 (Dimashq/Damascus)
Birdibak al-Muḥammadī al-Ẓāhirī 1330	ʾamīr ʾākhūr thālith (sulṭān)
Birdibak al-Muḥammadī al-Ẓāhirī 1330	ʾamīr ʾākhūr thānī (sulṭān)
Birdibak al-Muḥammadī al-Ẓāhirī 1330	ʾamīr 040 (al-Qāhira/Cairo)
Birdibak al-Muḥammadī al-Ẓāhirī 1330	ʾamīr 100 (al-Qāhira/Cairo)
Taghrī Birdī al-ʾAshrafī 1331	ʾamīr 010 (al-Qāhira/Cairo)
Taghrī Birdī al-ʾAshrafī 1331	ʾamīr ʾākhūr thānī (sulṭān)
Taghrī Birdī al-ʾAshrafī 1331	ʾamīr 100 (Ṭarābulus/Tripoli)
Qarājā al-ʾAshrafī al-ʾAʿraj 1332	ʾamīr (general)
Qarājā al-ʾAshrafī al-ʾAʿraj 1332	ʾamīr 010 (al-Qāhira/Cairo)
Taghrī Birdī al-Ṭayyārī 1343	ʾamīr 010 (al-Qāhira/Cairo)
Birdibak al-Yashbakī al-Mashṭūb 1344	ʾamīr 010 (al-Qāhira/Cairo)
Birdibak al-Yashbakī al-Mashṭūb 1344	muqaddam ʿaskar
Mughulbāy Ṭāz al-Muʾayyadī 1345	ʾamīr 010 (al-Qāhira/Cairo)
Mughulbāy Ṭāz al-Muʾayyadī 1345	muqaddam ʿaskar
Mughulbāy Ṭāz al-Muʾayyadī 1345	ʾamīr 100 (al-Qāhira/Cairo)
Mughulbāy Ṭāz al-Muʾayyadī 1345	baṭṭāl
Qānī Bāy al-Muʾayyadī Qarā Saqal 1346	ʾamīr 010 (al-Qāhira/Cairo)
Qānī Bāy al-Muʾayyadī Qarā Saqal 1346	muqaddam ʿaskar
Qānī Bāy al-Muʾayyadī Qarā Saqal 1346	ʾamīr 010 (Ṭarābulus/Tripoli)
Qānī Bāy al-Muʾayyadī Qarā Saqal 1346	khāṣṣakīya (sulṭān)
Muḥammad al-ʾAhnāsī 1349	muqaddam dawla (al-Qāhira/Cairo)
Qānī Bak al-Sayfī Yashbak 1373	ʾamīr 010 (al-Qāhira/Cairo)
Qānī Bāy al-ʾAshrafī 1383	ʾamīr 010 (al-Qāhira/Cairo)
al-Shihābī ʾAhmad b. Qulayb 1384	unknown
Dawlāt Bāy al-ʾAshrafī 1390	ʾamīr 010 (al-Qāhira/Cairo)
Ṣarghitmish al-Qalamṭāwī 1405	ʾamīr 010 (al-Qāhira/Cairo)
Ṣarghitmish al-Qalamṭāwī 1405	baṭṭāl
Sunqur Juʿaydī 1406	ʾamīr 010 (al-Qāhira/Cairo)
Kizil al-Sūdūnī al-Muʿallim  1411	ʾamīr 010 (al-Qāhira/Cairo)
Kizil al-Sūdūnī al-Muʿallim  1411	baṭṭāl
Kizil al-Sūdūnī al-Muʿallim  1411	muʿallim rammāḥa
Kizil al-Sūdūnī al-Muʿallim  1411	ʾamīr (general)
Kizil al-Sūdūnī al-Muʿallim  1411	ʾamīr 050 (Makka/Mecca)
Duqmāq al-Yashbakī 1412	ʾamīr 010 (al-Qāhira/Cairo)
Ṭūkh al-ʾAbū Bakrī al-Muʾayyadī 1413	ʾamīr 010 (al-Qāhira/Cairo)
Ṭūkh al-ʾAbū Bakrī al-Muʾayyadī 1413	baṭṭāl
Ṭūkh al-ʾAbū Bakrī al-Muʾayyadī 1413	ʾamīr 040 (al-Qāhira/Cairo)
Ṭūkh al-ʾAbū Bakrī al-Muʾayyadī 1413	ʾamīr 100 (Dimashq/Damascus)
Jānibak al-ʾAblaq al-Ẓāhirī al-Khāṣṣakī  1418	muqaddam mamālīk (al-Qāhira/Cairo)
Jānibak al-ʾAblaq al-Ẓāhirī al-Khāṣṣakī  1418	ʾamīr 010 (al-Qāhira/Cairo)
Tanam min Baḥshāyish 1419	ʾamīr 040 (al-Qāhira/Cairo)
Tanam min Baḥshāyish 1419	khāṣṣakīya (sulṭān)
Tanam min Baḥshāyish 1419	ʾamīr 010 (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī Qulaqsīz 1422	ʾamīr 100 (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī Qulaqsīz 1422	ʾamīr 010 (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī Qulaqsīz 1422	bāsh (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī Qulaqsīz 1422	ʾatābak ʿasākir (al-Qāhira/Cairo)
Jānibak al-ʾAshrafī Qulaqsīz 1422	ʾatābak ʿasākir (al-Qāhira/Cairo)
ʾĪnāl al-ʾAshqar al-Ẓāhirī al-Khāṣṣakī 1429	ʾatābak ʿasākir (Ḥalab/Aleppo)
ʾUrunbughā 1431	ʾamīr 010 (al-Qāhira/Cairo)
ʾUrunbughā 1431	ʾamīr 010 (al-Qāhira/Cairo)
Yashbak al-ʾAʿraj 1436	ʾamīr 100 (al-Qāhira/Cairo)
Yashbak al-ʾAʿraj 1436	ʾamīr kabīr (al-Qāhira/Cairo)
Yashbak al-ʾAʿraj 1436	ʾatābak ʿasākir (al-Qāhira/Cairo)
Yashbak al-ʾAʿraj 1436	ʾamīr 100 (al-Qāhira/Cairo)
Yashbak al-ʾAʿraj 1436	ʾatābak ʿasākir (al-Qāhira/Cairo)
Yashbak al-ʾAʿraj 1436	mamālīk sulṭānīya (sulṭān)
Yashbak al-ʾAʿraj 1436	baṭṭāl
Sulaymān b. ʿĪsā b. ʿUmar al-Hawwārī  1449	ʾamīr Hawwāra
Yashbak ʾAkhū al-ʾAshraf Barsbāy 1452	ʾamīr 040 (al-Qāhira/Cairo)
ʾĀq Qujā al-ʾAḥmadī 1454	ʾamīr 040 (al-Qāhira/Cairo)
ʾĀq Qujā al-ʾAḥmadī 1454	ʾamīr 100 (al-Qāhira/Cairo)
Birdibak al-Tājī al-ʾAshrafī 1458	ʾamīr 010 (al-Qāhira/Cairo)
ʾIyās 1471	mamālīk
Tāni Bak 1476	ʾamīr (Ḥalab/Aleppo)
Sūdun al-Sayfī ʿAllān 1480	baṭṭāl
Yūnus al-Mushidd 1489	ʾamīr 100 (al-Qāhira/Cairo)
Yūnus al-Mushidd 1489	ʾamīr 040 (al-Qāhira/Cairo)
Yūnus al-Mushidd 1489	ʾamīr 010 (al-Qāhira/Cairo)
Jānibak al-Ẓāhirī 1490	ʾamīr 010 (al-Qāhira/Cairo)
Mughulbāy al-Ẓāhirī 1491	ʾamīr 010 (al-Qāhira/Cairo)
Mughulbāy al-Ẓāhirī 1491	ʾamīr (general)
ʾĪnāl al-Yashbakī 1496	ʾamīr 010 (al-Qāhira/Cairo)
Qāni Bāy al-Muʾayyadī Qarā Saqal 1497	ʾamīr 010 (al-Qāhira/Cairo)
Qānim Naʿja al-ʾAshrafī 1501	ʾamīr 010 (al-Qāhira/Cairo)
Bakhtak al-Nāṣirī 1507	ʾamīr 010 (al-Qāhira/Cairo)
Timurbāy al-Ẓāhirī Ṭaṭar 1508	ʾamīr 100 (al-Qāhira/Cairo)
Mughulbāy al-Shihābī 1509	ʾamīr (general)
Mughulbāy al-Shihābī 1509	ʾamīr 010 (al-Qāhira/Cairo)
Mughulbāy al-Shihābī 1509	baṭṭāl
Mughulbāy al-Shihābī 1509	khāṣṣakīya (sulṭān)
ʾĪnāl al-Ẓāhirī Jaqmaq 1518	ʾamīr 100 (Ḥalab/Aleppo)
Jānibak al-Muʾayyadī al-Bajmaqdār 1525	ʾamīr 040 (al-Qāhira/Cairo)
Mubārakshāh min ʿAbd al-Raḥmān 1527	ʾamīr (Dimashq/Damascus)
Fāris al-Sayfī Jārquṭlū 1528	ʾatābak ʿasākir (Ghazza/Gaza)
Timrāz al-ʾAshrafī 1529	ʾatābak ʿasākir (Ghazza/Gaza)
Timrāz al-ʾAshrafī 1529	ʾamīr 010 (al-Qāhira/Cairo)
Bāyazīd 1535	ʾamīr 010 (al-Qāhira/Cairo)
Bāyazīd 1535	ʾamīr 100 (al-Qāhira/Cairo)
al-Sharafī Yaḥyā 1542	ʾamīr 100 (Dimashq/Damascus)
ʾUrkmās al-Muʾayyadī al-ʾAshqar 1570	ʾamīr 010 (al-Qāhira/Cairo)
Sūdūn Miyiq 1576	ʾamīr 040 (al-Qāhira/Cairo)
Sūdūn Miyiq 1576	ʾamīr 010 (al-Qāhira/Cairo)
Sūdūn Miyiq 1576	ʾamīr (general)
Sūdūn Miyiq 1576	ʾamīr 100 (al-Qāhira/Cairo)
ʾUzdamur al-Nāṣirī al-Ẓāhirī 1590	ʾamīr 100 (al-Qāhira/Cairo)
ʾUzdamur al-Nāṣirī al-Ẓāhirī 1590	mamālīk sulṭānīya (sulṭān)
ʾAḥmad b. Ḥasan b. ʿAjlān 1598	ʾamīr (Makka/Mecca)
Qushtam al-Maḥmūdī 1606	ʾamīr 010 (al-Qāhira/Cairo)
Qushtam al-Maḥmūdī 1606	ʾamīr 100 (al-Qāhira/Cairo)
ʿAbd al-Razzāq b. Kātib al-Manākh 1618	baṭṭāl
Qujqār Jaghtāy al-Zardkāsh 1619	ʾamīr 010 (al-Qāhira/Cairo)
Qujqār Jaghtāy al-Zardkāsh 1619	ʾamīr 040 (al-Qāhira/Cairo)
Baybars al-ʾAshrafī al-ʾAshqar 1624	ʾamīr 010 (al-Qāhira/Cairo)
Barqūq al-Nāṣirī al-Ẓāhirī 1626	ʾamīr 010 (al-Qāhira/Cairo)
Barqūq al-Nāṣirī al-Ẓāhirī 1626	ʾamīr 010 (al-Qāhira/Cairo)
Tanam al-Faqīh al-ʾAbūbakrī al-Muʾayyadī 1628	ʾamīr (general)
al-Ẓāhirīya 1629	mamālīk
Jawhar al-Nawrūzī al-Ḥabashī  1636	muqaddam mamālīk sulṭānīya (al-Qāhira/Cairo)
Jawhar al-Nawrūzī al-Ḥabashī  1636	muqaddam mamālīk sulṭānīya (al-Qāhira/Cairo)
Jawhar al-Nawrūzī al-Ḥabashī  1636	ʾamīr 010 (al-Qāhira/Cairo)
Jawhar al-Nawrūzī al-Ḥabashī  1636	baṭṭāl
Jawhar al-Nawrūzī al-Ḥabashī  1636	nāʾib muqaddam mamālīk sulṭānīya
Timurbayh al-Muʾayyadī 1640	ʾamīr 040 (al-Qāhira/Cairo)
ʾUrkmās al-Yūsufī 1641	ʾamīr 040 (al-Qāhira/Cairo)
Sūdūn al-Ḥamawī 1642	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-Ḥamawī 1642	ʾamīr 040 (al-Qāhira/Cairo)
Sūdūn al-Ḥamawī 1642	ʾamīr 010 (al-Qāhira/Cairo)
Sūdūn al-Ḥamawī 1642	ʾamīr 
ʾĪnāl Ḥaṭab 1645	ʾamīr 100 (al-Qāhira/Cairo)
ʿAlī Bāy al-Muʾayyadī al-Dawādār 1648	ʾamīr 100 (al-Qāhira/Cairo)
ʿAlī Bāy al-Muʾayyadī al-Dawādār 1648	ʾamīr 010 (al-Qāhira/Cairo)
Mughulbāy al-Muʾayyadī 1650	ʾamīr 040 (al-Qāhira/Cairo)
Mughulbāy al-Muʾayyadī 1650	ʾamīr 010 (al-Qāhira/Cairo)
Shāhīn al-Sāqī al-Ẓāhirī 1653	ʾamīr (general)
ʾaʿyān al-Ẓāhirīya 1658	mamālīk
al-ʾAshrafīya 1659	mamālīk
Muḥammad al-Tafhanī 1663	qāḍī ʿaskar
Māmish al-Muʾayyadī 1666	ʾamīr 040 (al-Qāhira/Cairo)
Māmish al-Muʾayyadī 1666	ʾamīr 010 (al-Qāhira/Cairo)
Māmish al-Muʾayyadī 1666	ʾamīr (Ḥamā)
Sūdūn al-Lakkāshī 1670	ʾamīr 100 (al-Qāhira/Cairo)
Sūdūn al-Lakkāshī 1670	ʾamīr (general)
Sūdūn al-Lakkāshī 1670	ʾamīr 040 (Ṭarābulus/Tripoli)
Julbān al-Muʾayyadī Raʾs Nawba Sayyidī 1671	ʾamīr 100 (al-Qāhira/Cairo)
ʾIyās al-Ṣarghitmishī 1674	ʾamīr 040 (al-Qāhira/Cairo)
ʾIyās al-Ṣarghitmishī 1674	muqaddam mamālīk (al-Qāhira/Cairo)
Zubāla al-Fāriqānī 1675	ʾamīr 100 (al-Qāhira/Cairo)
ʾAydamur al-Khiṭāʾī 1676	ʾamīr 040 (al-Qāhira/Cairo)
ʾAydamur al-Khiṭāʾī 1676	ʾamīr 010 (al-Qāhira/Cairo)
ʾAydamur al-Khiṭāʾī 1676	ʾamīr (general)
ʾAydamur al-Khiṭāʾī 1676	ʾamīr 040 (al-Qāhira/Cairo)
Bulāṭ al-Sayfī 1677	ʾamīr 100 (al-Qāhira/Cairo)
Bulāṭ al-Sayfī 1677	ʾamīr silāḥ (sulṭān)
Bulāṭ al-Sayfī 1677	ʾamīr 100 (Ṭarābulus/Tripoli)
Bulāṭ al-Sayfī 1677	ʾamīr kabīr (Ṭarābulis/Tripoli)
Timurbāy al-Damurdāshī  1678	ʾamīr (general)
Timurbāy al-Damurdāshī  1678	ʾamīr 040 (al-Qāhira/Cairo)
Quṭlūbughā al-Kawkāʾī 1679	ʾamīr 100 (al-Qāhira/Cairo)
Quṭlūbughā al-Kawkāʾī 1679	ʾamīr (general)
Quṭlūbughā al-Kawkāʾī 1679	ʾamīr 040 (al-Qāhira/Cairo)
ʾArghūn al-Ṭashtamurī 1680	ʾamīr 040 (al-Qāhira/Cairo)
Mūsā b. Danbār b. Qaramān 1681	ʾamīr 040 (al-Qāhira/Cairo)
Mūsā b. Danbār b. Qaramān 1681	ʾamīr 100 (al-Qāhira/Cairo)
Bahādur al-Jamālī al-Mushrif 1682	ʾamīr 100 (al-Qāhira/Cairo)
Bahādur al-Jamālī al-Mushrif 1682	ʾamīr 040 (al-Qāhira/Cairo)
Ṭubuj al-Muḥammadī 1683	ʾamīr 100 (al-Qāhira/Cairo)
Ṭubuj al-Muḥammadī 1683	ʾamīr 100 (Dimashq/Damascus)
Ṭubuj al-Muḥammadī 1683	ʾamīr 040 (al-Qāhira/Cairo)
ʿAbd Allāh b. Baktamur 1684	ʾamīr 040 (al-Qāhira/Cairo)
ʿAbd Allāh b. Baktamur 1684	ʾamīr 100 (al-Qāhira/Cairo)
ʿAlī b. al-Sāyis al-Ṭaybarsī 1685	baṭṭāl
Ṭashtamur al-ʿAlāʾī 1687	ʾamīr 100 (al-Qāhira/Cairo)
Ṭashtamur al-ʿAlāʾī 1687	ʾatābak ʿasākir (al-Qāhira/Cairo)
Ṭashtamur al-ʿAlāʾī 1687	baṭṭāl
Ṭashtamur al-ʿAlāʾī 1687	ʾamīr 040 (al-Qāhira/Cairo)
Fakhr al-Dīn b. Qārā 1688	ʾamīr ʾĀl Faḍl
Fakhr al-Dīn b. Qārā 1688	ʾamīr ʾĀl Muhannā
Qarā Bulāṭ al-ʾAḥmadī 1689	ʾamīr 100 (al-Qāhira/Cairo)
Julbān al-Ḥājib 1691	ʾamīr 040 (al-Qāhira/Cairo)
Julbān al-Ḥājib 1691	ʾamīr 010 (al-Qāhira/Cairo)
Khalīl b. Qarājā b. Dulghādir al-Turkumānī 1692	ʾamīr Turkumān
Sūdūn al-ʿAlāʾī 1693	ʾamīr 040 (al-Qāhira/Cairo)
Sūdūn al-ʿAlāʾī 1693	ʾamīr 100 (Dimashq/Damascus)
Ṭaynāl al-Māridīnī 1696	ʾamīr 100 (al-Qāhira/Cairo)
Ṭaynāl al-Māridīnī 1696	ʾamīr 040 (al-Qāhira/Cairo)
Ṭaynāl al-Māridīnī 1696	ʾamīr 010 (al-Qāhira/Cairo)
Ṭaynāl al-Māridīnī 1696	baṭṭāl
Ṭaynāl al-Māridīnī 1696	ṭarkhān 
Ṭuqtamish al-Ḥasanī 1697	ʾamīr 040 (al-Qāhira/Cairo)
Bahādur al-Manjakī al-ʾUstādār 1698	ʾamīr 100 (al-Qāhira/Cairo)
Bahādur al-Manjakī al-ʾUstādār 1698	ʾamīr 040 (al-Qāhira/Cairo)
Subruj al-Kumushbughāwī 1699	ʾamīr 040 (al-Qāhira/Cairo)
ʾAḥmad b. ʿUmar b. Qilīj al-Turkī 1700	ʾamīr 040 (al-Qāhira/Cairo)
Muḥammad b. Quṭlūbughā al-Muḥammadī 1701	ʾamīr 010 (al-Qāhira/Cairo)
ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	ʾamīr 010 (al-Qāhira/Cairo)
ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	ʾamīr 040 (al-Qāhira/Cairo)
ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	ʾamīr 100 (al-Qāhira/Cairo)
ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	ʾatābak ʿasākir (Ḥalab/Aleppo)
ʾIbrāhīm b. Quṭluqtamur al-ʿAlāʾī 1702	ʾamīr 100 (Ḥalab/Aleppo)
Tulaktamur al-Turkī 1703	ʾamīr 040 (al-Qāhira/Cairo)
Jarkas al-Khalīlī 1704	ʾamīr (general)
Jarkas al-Khalīlī 1704	ʾamīr 100 (al-Qāhira/Cairo)
Yūnus al-Nawrūzī al-Dawādār 1705	ʾamīr 100 (al-Qāhira/Cairo)
Yūnus al-Nawrūzī al-Dawādār 1705	ʾamīr 040 (al-Qāhira/Cairo)
Buzlār al-ʿUmarī 1706	ʾamīr (Ṭarābulis/Tripoli)
Sūdūn al-Muẓaffarī 1707	ʾamīr (Ḥalab/Aleppo)
Sūdūn al-Muẓaffarī 1707	ʾatābak ʿasākir (Ḥalab/Aleppo)
Sarāy al-Rajabī al-Ṭawīl 1708	ʾamīr 040 (al-Qāhira/Cairo)
ʾIshiqtamur al-Nāṣirī 1709	baṭṭāl
ʾĀqbughā al-Jawharī 1711	ʾamīr 100 (al-Qāhira/Cairo)
ʾĀqbughā al-Jawharī 1711	ʾatābak ʿasākir (Dimashq/Damascus)
ʾIrdbughā al-ʿUthmānī 1712	ʾamīr 040 (al-Qāhira/Cairo)
Tunkuz  al-ʿUthmānī 1715	ʾamīr 040 (al-Qāhira/Cairo)
Tunkuz  al-ʿUthmānī 1715	ʾamīr 010 (al-Qāhira/Cairo)
Tumantamur al-ʾAshrafī 1716	ʾamīr 100 (al-Qāhira/Cairo)
Timurbāy al-Ḥasanī 1717	ʾamīr (Dimashq/Damascus)
Timur al-Jariktamurī 1719	ʾamīr 040 (al-Qāhira/Cairo)
Quṭlūbughā al-ʾAḥmadī 1720	ʾamīr 010 (al-Qāhira/Cairo)
Qarā Bughā al-ʾAbūbakrī  1722	ʾamīr 100 (al-Qāhira/Cairo)
Qurqmās al-Ṭashtamurī 1723	ʾamīr 100 (al-Qāhira/Cairo)
Qurqmās al-Ṭashtamurī 1723	khāṣṣakīya (sulṭān)
