ʾIskandar b. Qarā Yūsuf 141	sibling of	Jahān Shāh b. Qarā Yūsuf 140
ʾIskandar b. Qarā Yūsuf 141	sibling of	ʾIṣbahān b. Qarā Yūsuf 2684
ʾIskandar b. Qarā Yūsuf 141	sibling of	Shāh Muḥammad b. Qarā Yūsuf 341
Shāh Rukh b. Tīmūrlank 143	parent of	ʾAḥmad Jūkī b. Shāh Rukh 142
Shāh Rukh b. Tīmūrlank 143	parent of	ʾawlād Shah Rukh 680
Shāh Rukh b. Tīmūrlank 143	parent of	ʾUlūgh Bak b. Shāh Rukh 694
Shāh Rukh b. Tīmūrlank 143	parent of	Bāy Sunqur b. Shāh Rukh 1261
Shāh Rukh b. Tīmūrlank 143	parent of	walad Shāh Rukh 3658
Shāh Rukh b. Tīmūrlank 143	parent of	ʾAmīrzāh ʾIbrahīm b. Shāh Rukh 3685
Shāh Rukh b. Tīmūrlank 143	parent of	ʾUlūgh Bak b. Shāh Rukh 694
Shāh Rukh b. Tīmūrlank 143	relative of	Khalīl b. Tīmūr  4305
Murād Bak b. ʿUthmān 144	parent of	Muḥammad Bak b. Murād Bak b. ʿUthmān 911
Murād Bak b. ʿUthmān 144	sibling of	ʾArkhun Bak 3511
Murād Bak b. ʿUthmān 144	relative of	ʾAḥmad 1381
Murād Bak b. ʿUthmān 144	relative of	ʾAḥmad 1381
Murād Bak b. ʿUthmān 144	relative of	Shāh Zādah bint Ibn ʿUthmān 2983
Murād Bak b. ʿUthmān 144	relative of	Sulaymān b. ʾArkhun Bak 3510
Qaṣrūh min Timrāz al-Ẓāhirī 145	parent of	Muḥammad b. Qaṣrūh 3421
Kurdī Bāk b. Kandar 152	sibling of	ʿUmar 153
ʿUmar 153	sibling of	Kurdī Bāk b. Kandar 152
al-ʿIjl Yūsuf b. Nuʿayr 160	sibling of	Ḥusayn b. Nuʿayr 168
Muḥammad b. Manjak 161	relative of	Manjak 4454
ʿAlī Bak b. Qarā Yuluk 163	parent of	Jahān Shāh 165
ʿAlī Bak b. Qarā Yuluk 163	parent of	Ḥasan Bak b. ʿAlī Bak b. Qarā Yuluk 1448
ʿAlī Bak b. Qarā Yuluk 163	parent of	Jahān Kīr 166
