id	region	lon	lat	topType	topTypeAlt	translitTitle	arTitle	translitTitleOther	arTitleOther	searchNames	arBW
MADINBANUSULAYM_408E235N_O_YEME	Yemen	40.82270	23.53832	sites	site	Maʿdin Banū Sulaym	معدن بنو سليم	Maʿdin Banū Sulaym	معدن بنو سليم	Madin Banu Sulaym	Madin Banu Sulaym
DANKAN_423E175N_R_YEME	Yemen	42.35312	17.52221	regions	region	Ḍankān	ضنكان	Ḍankān	ضنكان	Dankan	Dankan
ATTAR_423E171N_S_YEME	Yemen	42.39306	17.18513	capitals	cheflieu	ʿAṭṭār	عطار	ʿAṭṭār	عطار	Attar	Attar
ATTAR_423E171N_R_YEME	Yemen	42.39306	17.18513	regions	territoire	ʿAṭṭār	عطار	ʿAṭṭār	عطار	Attar	Attar
BAYSH_425E173N_S_YEME	Yemen	42.53617	17.37689	towns	cite	Bayš	بيش	Bayš	بيش	Baysh	Baysh
JAZAN_425E168N_S_YEME	Yemen	42.55043	16.89564	towns	cite	Ǧāzān	جازان	Ǧāzān	جازان	Jazan	Jazan
JAZIRAKAMARAN_425E153N_R_YEME	Yemen	42.56843	15.36876	regions	ile	Ǧazīraŧ Kamarān	جزيرة كمران	Ǧazīraŧ Kamarān	جزيرة كمران	Jazira Kamaran	Jazira Kamaran
JAZAN_427E169N_R_YEME	Yemen	42.72032	16.99054	regions	region	Ǧāzān	جازان	Ǧāzān	جازان	Jazan	Jazan
HIRDA_427E152N_R_YEME	Yemen	42.73173	15.22479	regions	mikhlaf	al-Ḥirdaŧ	ﭐلحردة	al-Ḥirdaŧ	ﭐلحردة	al-Hirda	al-Hirda
HIRDA_427E152N_S_YEME	Yemen	42.73173	15.22479	towns	cite	al-Ḥirdaŧ	ﭐلحردة	al-Ḥirdaŧ	ﭐلحردة	al-Hirda	al-Hirda
SHARJA_428E163N_S_YEME	Yemen	42.80636	16.32481	towns	cite/port	al-Šarǧaŧ	ﭐلشرجة	al-Šarǧaŧ	ﭐلشرجة	al-Sharja	al-Sharja
URSH_428E169N_S_YEME	Yemen	42.82787	16.96745	waystations	etape	al-ʿUrš	ﭐلعرش	al-ʿUrš	ﭐلعرش	al-Ursh	al-Ursh
KHASUF_428E166N_S_YEME	Yemen	42.88142	16.67647	towns	cite	al-Ḫaṣūf	ﭐلخصوف	al-Ḫaṣūf	ﭐلخصوف	al-Khasuf	al-Khasuf
MAWR_428E157N_S_YEME	Yemen	42.89942	15.73119	towns	cite	Mawr	مور	Mawr	مور	Mawr	Mawr
ITNA_429E148N_S_YEME	Yemen	42.94507	14.82308	towns	cite	ʿIṭnaŧ	عطنة	ʿIṭnaŧ	عطنة	Itna	Itna
HAKAM_429E163N_R_YEME	Yemen	42.94727	16.37831	regions	region	Ḥakam	حكم	Ḥakam	حكم	Hakam	Hakam
WADIKHULAB_430E167N_W_YEME	Yemen	43.00170	16.70128	waters	wadi	Wādī Ḫulab	وادي خلب	Wādī Ḫulab	وادي خلب	Wadi Khulab	Wadi Khulab
WADIMAWR_430E156N_W_YEME	Yemen	43.01443	15.67118	waters	wadi	Wādī Mawr	وادي مور	Wādī Mawr	وادي مور	Wadi Mawr	Wadi Mawr
GHALAFIQA_430E144N_S_YEME	Yemen	43.03243	14.44273	towns	cite	Ġalāfiqaŧ	غلافقة	Ġalāfiqaŧ	غلافقة	Ghalafiqa	Ghalafiqa
HAYRAN_430E159N_R_YEME	Yemen	43.03594	15.96703	regions	region	Ḥayrān	حيران	Ḥayrān	حيران	Hayran	Hayran
SURDUD_430E151N_R_YEME	Yemen	43.03638	15.18964	regions	region	Surdud	سردد	Surdud, Surdad	سردد، سردد	Surdud, Surdad	Surdud, Surdad
WADIHAYRAN_430E160N_W_YEME	Yemen	43.06403	16.05227	waters	wadi	Wādī Ḥayrān	وادي حيران	Wādī Ḥayrān	وادي حيران	Wadi Hayran	Wadi Hayran
MAHJAM_430E152N_S_YEME	Yemen	43.07237	15.22352	towns	cite	al-Mahǧam	ﭐلمهجم	al-Mahǧam	ﭐلمهجم	al-Mahjam	al-Mahjam
WADISURDUD_431E152N_W_YEME	Yemen	43.17773	15.28451	waters	wadi	Wādī Surdud	وادي سردد	Wādī Surdud	وادي سردد	Wadi Surdud	Wadi Surdud
WADIRIMA_432E142N_W_YEME	Yemen	43.25543	14.26412	waters	wadi	Wādī Rimāʿ	وادي رماع	Wādī Rimāʿ	وادي رماع	Wadi Rima	Wadi Rima
RIMA_432E143N_R_YEME	Yemen	43.25806	14.35515	regions	region	Rimāʿ	رماع	Rimāʿ	رماع	Rima	Rima
MUKHA_432E133N_S_YEME	Yemen	43.26069	13.32902	towns	cite	Muḫā	مخا	Muḫā	مخا	Mukha	Mukha
ZABID_433E142N_S_YEME	Yemen	43.32654	14.20796	capitals	capitale	Zabīd	زبيد	Zabīd	زبيد	Zabid	Zabid
MILHAN_434E153N_R_YEME	Yemen	43.40292	15.37490	regions	region	Milḥān	ملحان	Milḥān	ملحان	Milhan	Milhan
WADIZABID_434E141N_W_YEME	Yemen	43.40380	14.15093	waters	wadi	Wādī Zabīd	وادي زبيد	Wādī Zabīd	وادي زبيد	Wadi Zabid	Wadi Zabid
HAYS_434E139N_S_YEME	Yemen	43.48282	13.93140	towns	cite	Ḥays	حيس	Ḥays	حيس	Hays	Hays
MANDAB_434E126N_R_YEME	Yemen	43.49950	12.69260	regions	mikhlaf	al-Mandab	ﭐلمندب	al-Mandab	ﭐلمندب	al-Mandab	al-Mandab
MANDAB_434E126N_S_YEME	Yemen	43.49950	12.69260	towns	port	al-Mandab	ﭐلمندب	al-Mandab	ﭐلمندب	al-Mandab	al-Mandab
HAWZAN_435E150N_R_YEME	Yemen	43.50125	15.08010	regions	region	Hawzān	هوزان	Hawzān	هوزان	Hawzan	Hawzan
HAJUR_435E160N_R_YEME	Yemen	43.51706	16.00544	regions	region	Ḥaǧūr	حجور	Ḥaǧūr	حجور	Hajur	Hajur
QUFAA_435E137N_R_YEME	Yemen	43.58641	13.78649	regions	region	Qufāʿaŧ	قفاعة	Qufāʿaŧ	قفاعة	Qufaa	Qufaa
JUBLAN_436E142N_R_YEME	Yemen	43.67157	14.27880	regions	mikhlaf	Ǧublān	جبلان	Ǧublān	جبلان	Jublan	Jublan
JUBLAN_436E142N_S_YEME	Yemen	43.67157	14.27880	towns	cite	Ǧublān	جبلان	Ǧublān	جبلان	Jublan	Jublan
QUDAM_436E158N_R_YEME	Yemen	43.68913	15.81462	regions	region	Qudam	قدم	Qudam, Qudum	قدم، قدم	Qudam, Qudum	Qudam, Qudum
ARIQA_437E173N_S_YEME	Yemen	43.71306	17.31174	waystations	etape	ʿAriqaŧ	عرقة	ʿAriqaŧ	عرقة	Ariqa	Ariqa
HARAZ_437E150N_R_YEME	Yemen	43.71898	15.06484	regions	region	Ḥarāz	حراز	Ḥarāz	حراز	Haraz	Haraz
UKHRUJ_437E153N_R_YEME	Yemen	43.73654	15.34103	regions	region	al-Uḫrūǧ	ﭐلأخروج	al-Uḫrūǧ	ﭐلأخروج	al-Ukhruj	al-Ukhruj
SADA_437E169N_S_YEME	Yemen	43.76442	16.94530	towns	cite	Ṣaʿdaŧ	صعدة	Ṣaʿdaŧ	صعدة	Sada	Sada
HADUR_437E155N_R_YEME	Yemen	43.78395	15.52891	regions	region	Ḥaḍūr	حضور	Ḥaḍūr	حضور	Hadur	Hadur
WADIA_438E160N_R_YEME	Yemen	43.80678	16.03244	regions	region	Wādiʿaŧ	وادعة	Wādiʿaŧ	وادعة	Wadia	Wadia
RAKB_438E133N_R_YEME	Yemen	43.83575	13.38540	regions	region	Rakb	ركب	Rakb	ركب	Rakb	Rakb
UNNA_438E140N_R_YEME	Yemen	43.88228	14.00041	regions	region	ʿUnnaŧ	عنة	ʿUnnaŧ	عنة	Unna	Unna
SHIBAM_439E155N_S_YEME	Yemen	43.90335	15.51632	villages	localite	Šibām	شبام	Šibām	شبام	Shibam	Shibam
ARA_439E126N_S_YEME	Yemen	43.91477	12.66455	villages	localite	ʿĀraŧ	عارة	ʿĀraŧ	عارة	Ara	Ara
JABALHIMYAR_439E138N_O_YEME	Yemen	43.94813	13.88026	sites	mont	Ǧabal Ḥimyar	جبل حمير	Ǧabal Ḥimyar	جبل حمير	Jabal Himyar	Jabal Himyar
BAWN_439E157N_R_YEME	Yemen	43.94901	15.78083	regions	region	Bawn	بون	Bawn	بون	Bawn	Bawn
AMASHIYYA_439E165N_S_YEME	Yemen	43.95032	16.56721	waystations	etape	al-Aʿmašiyyaŧ	ﭐلأعمشية	al-Aʿmašiyyaŧ	ﭐلأعمشية	al-Amashiyya	al-Amashiyya
SHARAB_439E136N_R_YEME	Yemen	43.95691	13.61931	regions	region	Šarʿab	شرعب	Šarʿab	شرعب	Sharab	Sharab
MASANI_439E155N_R_YEME	Yemen	43.96174	15.58050	regions	region	al-Maṣāniʿ	ﭐلمصانع	al-Maṣāniʿ	ﭐلمصانع	al-Masani	al-Masani
ATHAFIT_439E161N_S_YEME	Yemen	43.97249	16.11174	waystations	etape	Aṯāfit	أثافت	Aṯāfit	أثافت	Athafit	Athafit
MUDHAYKHIRA_439E137N_S_YEME	Yemen	43.97403	13.78649	towns	cite	al-Muḏayḫiraŧ	ﭐلمذيخرة	al-Muḏayḫiraŧ	ﭐلمذيخرة	al-Mudhaykhira	al-Mudhaykhira
SUHUL_440E141N_R_YEME	Yemen	44.03504	14.19370	regions	region	al-Suḥūl	ﭐلسحول	al-Suḥūl	ﭐلسحول	al-Suhul	al-Suhul
WADIMALAL_440E154N_R_YEME	Yemen	44.04470	15.45244	regions	region	Wāḍiʿ al-Maʿlal	واضع ﭐلمعلل	Wāḍiʿ al-Maʿlal	واضع ﭐلمعلل	Wadi al-Malal	Wadi al-Malal
RAYDA_440E158N_S_YEME	Yemen	44.04470	15.83194	villages	localite	al-Raydaŧ	ﭐلريدة	al-Raydaŧ	ﭐلريدة	al-Rayda	al-Rayda
KHAYWAN_440E162N_R_YEME	Yemen	44.06424	16.29079	regions	region	Ḫaywān	خيوان	Ḫaywān	خيوان	Khaywan	Khaywan
KHAYWAN_440E162N_S_YEME	Yemen	44.06424	16.29079	towns	cite	Ḫaywān	خيوان	Ḫaywān	خيوان	Khaywan	Khaywan
ALHAN_440E148N_R_YEME	Yemen	44.07982	14.80399	regions	region	Alhān	ألهان	Alhān	ألهان	Alhan	Alhan
WADISUHUL_440E142N_W_YEME	Yemen	44.08509	14.25370	waters	wadi	Wādī Suḥūl	وادي سحول	Wādī Suḥūl	وادي سحول	Wadi Suhul	Wadi Suhul
DHUBHAN_441E132N_R_YEME	Yemen	44.10309	13.23247	regions	region	Ḏubḥān	ذبحان	Ḏubḥān	ذبحان	Dhubhan	Dhubhan
BAWSHAN_441E157N_R_YEME	Yemen	44.11406	15.70742	regions	region	Bawšān	بوشان	Bawšān	بوشان	Bawshan	Bawshan
HAMDAN_441E155N_R_YEME	Yemen	44.12811	15.57151	regions	region	Hamdān	همدان	Hamdān	همدان	Hamdan	Hamdan
NAIT_441E158N_S_YEME	Yemen	44.14391	15.83563	waystations	chateau	Nāʿiṭ	ناعط	Nāʿiṭ	ناعط	Nait	Nait
SAKASIK_441E136N_R_YEME	Yemen	44.17420	13.66709	regions	region	al-Sakāsik	ﭐلسكاسك	al-Sakāsik	ﭐلسكاسك	al-Sakasik	al-Sakasik
JANAD_441E136N_R_YEME	Yemen	44.17508	13.69225	regions	mikhlaf	al-Ǧanad	ﭐلجند	al-Ǧanad	ﭐلجند	al-Janad	al-Janad
JANAD_441E136N_S_YEME	Yemen	44.17508	13.69225	towns	cite	al-Ǧanad	ﭐلجند	al-Ǧanad	ﭐلجند	al-Janad	al-Janad
THUJJA_441E139N_S_YEME	Yemen	44.17683	13.97911	capitals	cheflieu	al-Ṯuǧǧaŧ	ﭐلثجة	al-Ṯuǧǧaŧ	ﭐلثجة	al-Thujja	al-Thujja
THUJJA_441E139N_R_YEME	Yemen	44.17683	13.97911	regions	mikhlaf	al-Ṯuǧǧaŧ	ﭐلثجة	al-Ṯuǧǧaŧ	ﭐلثجة	al-Thujja	al-Thujja
SANA_442E153N_S_YEME	Yemen	44.20186	15.37373	capitals	capitale	Ṣanʿāʾ	صنعاء	Ṣanʿāʾ	صنعاء	Sana	Sana
HAQL_442E142N_R_YEME	Yemen	44.23214	14.25242	regions	region	al-Ḥaql	ﭐلحقل	al-Ḥaql	ﭐلحقل	al-Haql	al-Haql
RUHABA_442E154N_R_YEME	Yemen	44.25892	15.45562	regions	region	Ruḥābaŧ	رحابة	Ruḥābaŧ	رحابة	Ruhaba	Ruhaba
GHUDAR_442E158N_R_YEME	Yemen	44.26507	15.88071	regions	region	al-Ġudar	ﭐلغدر	al-Ġudar	ﭐلغدر	al-Ghudar	al-Ghudar
URF_442E150N_S_YEME	Yemen	44.27297	15.09101	towns	cite	al-ʿUrf	ﭐلعرف	al-ʿUrf	ﭐلعرف	al-Urf	al-Urf
KHASHAB_443E156N_R_YEME	Yemen	44.34672	15.62405	regions	region	Ḫašab	خشب	Ḫašab	خشب	Khashab	Khashab
MARMAL_443E155N_R_YEME	Yemen	44.36603	15.56063	regions	region	Marmal	مرمل	Marmal	مرمل	Marmal	Marmal
ANS_443E144N_R_YEME	Yemen	44.37788	14.43955	regions	region	ʿAns	عنس	ʿAns	عنس	Ans	Ans
ZAFAR_443E142N_S_YEME	Yemen	44.38227	14.23881	towns	ville	Ẓafār	ظفار	Ẓafār	ظفار	Zafar	Zafar
MAYTAM_443E138N_R_YEME	Yemen	44.38842	13.89347	regions	region	Maytam	ميتم	Maytam	ميتم	Maytam	Maytam
ARHAB_443E158N_R_YEME	Yemen	44.39237	15.82412	regions	region	Arḥab	أرحب	Arḥab	أرحب	Arhab	Arhab
DHIMAR_443E145N_R_YEME	Yemen	44.39720	14.56364	regions	mikhlaf	Ḏimār	ذمار	Ḏimār	ذمار	Dhimar	Dhimar
DHIMAR_443E145N_S_YEME	Yemen	44.39720	14.56364	towns	cite	Ḏimār	ذمار	Ḏimār	ذمار	Dhimar	Dhimar
YAHSIB_444E142N_R_YEME	Yemen	44.41651	14.21583	regions	region	Yaḥṣib	يحصب	Yaḥṣib	يحصب	Yahsib	Yahsib
WADIKHARID_444E159N_W_YEME	Yemen	44.43363	15.95585	waters	wadi	Wādī al-Ḫārid	وادي ﭐلخارد	Wādī al-Ḫārid	وادي ﭐلخارد	Wadi al-Kharid	Wadi al-Kharid
MAAFIR_445E132N_R_YEME	Yemen	44.52977	13.22221	regions	region/mikhlaf	al-Maʿāfir	ﭐلمعافر	al-Maʿāfir	ﭐلمعافر	al-Maafir	al-Maafir
HUJRWA-BADR_445E139N_R_YEME	Yemen	44.56313	13.90626	regions	region	Huǧr wa-Badr	هجر وبدر	Huǧr wa-Badr	هجر وبدر	Hujr wa-Badr	Hujr wa-Badr
RUAYN_445E144N_R_YEME	Yemen	44.59298	14.42424	regions	region	Ruʿayn	رعين	Ruʿayn	رعين	Ruayn	Ruayn
MAKHNAQ_446E128N_S_YEME	Yemen	44.60835	12.83410	villages	localite	al-Maḫnaq	ﭐلمخنق	al-Maḫnaq	ﭐلمخنق	al-Makhnaq	al-Makhnaq
DHUJURRA_446E154N_R_YEME	Yemen	44.64961	15.40346	regions	region	Ḏū Ǧurraŧ	ذو جرة	Ḏū Ǧurraŧ	ذو جرة	Dhu Jurra	Dhu Jurra
YAM_446E159N_R_YEME	Yemen	44.67244	15.92968	regions	region	Yām	يام	Yām	يام	Yam	Yam
KHAWLAN_446E152N_R_YEME	Yemen	44.69438	15.28324	regions	region	al-Ḫawlān	ﭐلخولان	al-Ḫawlān	ﭐلخولان	al-Khawlan	al-Khawlan
BADR_447E138N_R_YEME	Yemen	44.72906	13.87387	regions	region	Badr	بدر	Badr	بدر	Badr	Badr
DAMTH_447E141N_R_YEME	Yemen	44.74355	14.16433	regions	region	Damṯ	دمث	Damṯ	دمث	Damth	Damth
DAMTH_447E141N_S_YEME	Yemen	44.74355	14.16433	towns	cite	Damṯ	دمث	Damṯ	دمث	Damth	Damth
THATWA-RADA_447E144N_R_YEME	Yemen	44.76857	14.48460	regions	region	Ṯāt wa-Radāʿ	ثات ورداع	Ṯāt wa-Radāʿ	ثات ورداع	That wa-Rada	That wa-Rada
JAWFHAMDAN_448E155N_R_YEME	Yemen	44.81642	15.59445	regions	region	Ǧawf Hamdān	جوف همدان	Ǧawf Hamdān	جوف همدان	Jawf Hamdan	Jawf Hamdan
NASAFAN_448E140N_R_YEME	Yemen	44.84320	14.02916	regions	region	Nasafān	نسفان	Nasafān	نسفان	Nasafan	Nasafan
RADA_448E144N_S_YEME	Yemen	44.84407	14.42679	towns	cite	Radāʿ	رداع	Radāʿ	رداع	Rada	Rada
KAHLAN_448E139N_R_YEME	Yemen	44.85637	13.96335	regions	region	Kaḥlān	كحلان	Kaḥlān	كحلان	Kahlan	Kahlan
LAHJ_448E130N_S_YEME	Yemen	44.86953	13.06747	towns	cite	Laḥǧ	لحج	Laḥǧ, Lahǧ	لحج، لهج	Lahj, Lahj	Lahj, Lahj
ABYAYN_449E131N_S_YEME	Yemen	44.96348	13.14229	capitals	cheflieu	Abyāyn	أبياين	Abyāyn	أبياين	Abyayn	Abyayn
ABYAYN_449E131N_R_YEME	Yemen	44.96348	13.14229	regions	region	Abyāyn	أبياين	Abyāyn	أبياين	Abyayn	Abyayn
RADA_449E143N_R_YEME	Yemen	44.99684	14.38257	regions	region	Radāʿ	رداع	Radāʿ	رداع	Rada	Rada
ADAN_450E127N_S_YEME	Yemen	45.03942	12.79365	towns	cite/port	ʿAdan	عدن	ʿAdan	عدن	Adan	Adan
AKHILLA_451E132N_R_YEME	Yemen	45.17945	13.20320	regions	region	Aḫillaŧ	أخلة	Aḫillaŧ	أخلة	Akhilla	Akhilla
YAFI_452E133N_R_YEME	Yemen	45.26900	13.36042	regions	region	Yāfiʿ	يافع	Yāfiʿ	يافع	Yafi	Yafi
SABA_453E154N_R_YEME	Yemen	45.33616	15.40854	regions	region	Sabāʾ	سباء	Sabāʾ	سباء	Saba	Saba
MARIB_454E155N_S_YEME	Yemen	45.43900	15.55742	capitals	capitale	Maʾrib	مأرب	Maʾrib	مأرب	Marib	Marib
MARIB_454E155N_R_YEME	Yemen	45.43900	15.55742	regions	mikhlaf	Maʾrib	مأرب	Maʾrib	مأرب	Marib	Marib
JAWFMURAD_454E151N_R_YEME	Yemen	45.44152	15.10298	regions	region	Ǧawf Murād	جوف مراد	Ǧawf Murād	جوف مراد	Jawf Murad	Jawf Murad
SARW_455E139N_R_YEME	Yemen	45.58857	13.98039	regions	region	al-Sarw	ﭐلسرو	al-Sarw	ﭐلسرو	al-Sarw	al-Sarw
DATHINA_458E138N_R_YEME	Yemen	45.89739	13.81354	regions	region	Daṯīnaŧ	دثينة	Daṯīnaŧ	دثينة	Dathina	Dathina
