source,target,weight,distance
ROUTPOINT1617_523E364N_O_NODA,NATIL_519E364N_S_DAYL,0.279743755,35747
AMUL_524E364N_S_DAYL,ROUTPOINT1617_523E364N_O_NODA,1.132246377,8832
ASAK_522E358N_S_DAYL,AMUL_524E364N_S_DAYL,0.150613751,66395
BALUR_520E358N_S_DAYL,ASAK_522E358N_S_DAYL,0.670555891,14913
NAMAHAND_519E357N_S_DAYL,BALUR_520E358N_S_DAYL,0.607976654,16448
ROUTPOINT1604_518E356N_O_NODA,NAMAHAND_519E357N_S_DAYL,1.029654036,9712
RAYY_515E356N_S_JIBA,ROUTPOINT1604_518E356N_O_NODA,0.330403753,30266
QAZWIN_500E362N_S_JIBA,RAYY_515E356N_S_JIBA,0.063673989,157050
RAYY_515E356N_S_JIBA,ROUTPOINT1619_495E359N_O_NODA,0.05473274,182706
KALAR_510E364N_S_DAYL,TALAQAN_508E361N_S_DAYL,0.223269106,44789
SHALUS_514E366N_S_DAYL,KALAR_510E364N_S_DAYL,0.274152868,36476
KHASHM_491E374N_S_DAYL,SHALUS_514E366N_S_DAYL,0.043088961,232078
KUHANRUDH_490E377N_S_DAYL,SHAMAKHIYYA_486E406N_S_RIHA,0.030262863,330438
KHASHM_491E374N_S_DAYL,KUHANRUDH_490E377N_S_DAYL,0.263532388,37946
BARWAN_485E375N_S_DAYL,ROUTPOINT1616_483E378N_O_NODA,0.25540827,39153
ZANJAN_485E366N_S_RIHA,BARWAN_485E375N_S_DAYL,0.091743961,108999
ROUTPOINT1616_483E378N_O_NODA,ARDABIL_483E382N_S_RIHA,0.246153846,40625
MAYANIJ_477E374N_S_RIHA,ROUTPOINT1616_483E378N_O_NODA,0.131090807,76283
KHUNAJ_472E373N_S_RIHA,MAYANIJ_477E374N_S_RIHA,0.225184651,44408
BAKUH_498E403N_S_RIHA,ROUTPOINT1615_487E406N_O_NODA,0.092438528,108180
HADDADA_548E362N_S_DAYL,BISTAM_550E364N_S_DAYL,0.321822804,31073
DAMGHAN_543E361N_S_DAYL,HADDADA_548E362N_S_DAYL,0.235765649,42415
JARMJUWI_540E359N_S_DAYL,DAMGHAN_543E361N_S_DAYL,0.285934864,34973
RIBATALIYYABADH_537E357N_S_DAYL,JARMJUWI_540E359N_S_DAYL,0.256114739,39045
SIMNAN_534E354N_S_DAYL,RIBATALIYYABADH_537E357N_S_DAYL,0.246056938,40641
RASKALB_530E353N_S_DAYL,SIMNAN_534E354N_S_DAYL,0.302635959,33043
QARYAMILH_526E352N_S_DAYL,RASKALB_530E353N_S_DAYL,0.226592948,44132
KHUWAR_524E352N_S_DAYL,QARYAMILH_526E352N_S_DAYL,0.482299605,20734
KAHDA_520E353N_S_DAYL,KHUWAR_524E352N_S_DAYL,0.281785392,35488
AFRIDHIN_517E354N_S_DAYL,RAYY_515E356N_S_JIBA,0.29582298,33804
KAHDA_520E353N_S_DAYL,AFRIDHIN_517E354N_S_DAYL,0.359634611,27806
ROUTPOINT1618_547E376N_O_NODA,RIBATAFRAWA_562E389N_S_KHUR,0.049478252,202109
AKHUR_557E391N_S_DAYL,RIBATAFRAWA_562E389N_S_KHUR,0.16984561,58877
RIBATDIHISTAN_546E382N_S_DAYL,AKHUR_557E391N_S_DAYL,0.067228247,148747
BAYLAMAK_547E378N_S_DAYL,RIBATDIHISTAN_546E382N_S_DAYL,0.22952099,43569
ROUTPOINT1618_547E376N_O_NODA,BAYLAMAK_547E378N_S_DAYL,0.354798652,28185
RIBATAMIR_547E375N_S_DAYL,ROUTPOINT1618_547E376N_O_NODA,1.756543123,5693
RIBATALI_545E372N_S_DAYL,RIBATAMIR_547E375N_S_DAYL,0.218393064,45789
ASTARABADH_544E367N_S_DAYL,RIBATALI_545E372N_S_DAYL,0.195285801,51207
ASTARABADH_544E367N_S_DAYL,ABASKUN_540E370N_S_DAYL,0.205469601,48669
SHIHMAR_528E361N_S_DAYL,SARIYA_531E365N_S_RIHA,0.19496978,51290
SHALANBA_520E356N_S_DAYL,SARIYA_531E365N_S_RIHA,0.054065744,184960
ROUTPOINT1604_518E356N_O_NODA,SHALANBA_520E356N_S_DAYL,0.508259212,19675
MILA_525E364N_S_DAYL,AMUL_524E364N_S_DAYL,0.711541198,14054
MAMATIR_527E365N_S_DAYL,MILA_525E364N_S_DAYL,0.550782111,18156
SARIYA_531E365N_S_RIHA,MAMATIR_527E365N_S_DAYL,0.297229818,33644
SARIYA_531E365N_S_RIHA,SARIYA_531E365N_S_RIHA,0.373134328,26800
MIHRAWAN_536E366N_S_DAYL,SARIYA_531E365N_S_RIHA,0.181169266,55197
TAMISHA_540E367N_S_DAYL,MIHRAWAN_536E366N_S_DAYL,0.298721472,33476
NAMIYA_543E367N_S_DAYL,TAMISHA_540E367N_S_DAYL,0.400560785,24965
ASTARABADH_544E367N_S_DAYL,NAMIYA_543E367N_S_DAYL,0.766166105,13052
ASTARABADH_544E367N_S_DAYL,SHAHRASTAN_552E371N_S_DAYL,0.124382751,80397
RIBATHAFS_548E368N_S_DAYL,ASTARABADH_544E367N_S_DAYL,0.265576034,37654
SHAHRASTAN_552E371N_S_DAYL,RIBATHAFS_548E368N_S_DAYL,0.191655327,52177
ZIRADABADH_553E366N_S_DAYL,SHAHRASTAN_552E371N_S_DAYL,0.136358678,73336
BISTAM_550E364N_S_DAYL,ZIRADABADH_553E366N_S_DAYL,0.324738585,30794
KUNDUR_581E351N_S_KHUR,BIYAR_558E360N_S_DAYL,0.042723175,234065
SABZAWAR_576E361N_S_KHUR,KUNDUR_581E351N_S_KHUR,0.077907104,128358
KHUSRAWJIRD_574E361N_S_KHUR,SABZAWAR_576E361N_S_KHUR,0.568601808,17587
MAZINAN_569E362N_S_KHUR,KHUSRAWJIRD_574E361N_S_KHUR,0.203082797,49241
BAHMANABADH_568E363N_S_KHUR,MAZINAN_569E362N_S_KHUR,0.717669011,13934
ASADABADH_564E363N_S_KHUR,BAHMANABADH_568E363N_S_KHUR,0.276617521,36151
HAFDAR_561E363N_S_DAYL,MURJAN_556E363N_S_DAYL,0.241260344,41449
ASADABADH_564E363N_S_KHUR,HAFDAR_561E363N_S_DAYL,0.330764397,30233
BIYAR_558E360N_S_DAYL,ASADABADH_564E363N_S_KHUR,0.155082038,64482
BIYAR_558E360N_S_DAYL,MURJAN_556E363N_S_DAYL,0.239532433,41748
MURJAN_556E363N_S_DAYL,ZIRADABADH_553E366N_S_DAYL,0.226844815,44083
BADHASH_551E363N_S_DAYL,MURJAN_556E363N_S_DAYL,0.223954134,44652
HADDADA_548E362N_S_DAYL,BADHASH_551E363N_S_DAYL,0.291366802,34321
RIBATAFRAWA_562E389N_S_KHUR,RIBATABUSAHL_574E401N_S_DAYL,0.057275737,174594
DINAZARI_559E375N_S_DAYL,SHAHRASTAN_552E371N_S_DAYL,0.118413262,84450
AJGH_569E375N_S_DAYL,DINAZARI_559E375N_S_DAYL,0.116864752,85569
ASFARAYIN_574E369N_S_KHUR,AJGH_569E375N_S_DAYL,0.116387337,85920
SABZAWAR_576E361N_S_KHUR,ASFARAYIN_574E369N_S_KHUR,0.100780037,99226
MIHRAJAN_578E365N_S_KHUR,ASFARAYIN_574E369N_S_KHUR,0.163267972,61249
JISRSAMUR_484E418N_S_RIHA,BABABWAB_483E420N_S_RIHA,0.371733393,26901
DABIL_446E401N_S_RIHA,QALQATUS_466E402N_S_RIHA,0.05749208,173937
BARKARI_437E389N_S_RIHA,KHUWI_449E385N_S_RIHA,0.076298602,131064
ARJISH_433E390N_S_RIHA,BARKARI_437E389N_S_RIHA,0.28766217,34763
ROUTPOINT0211_430E389N_O_NODA,ARJISH_433E390N_S_RIHA,0.413308535,24195
ABHAR_492E361N_S_JIBA,ROUTPOINT1619_495E359N_O_NODA,0.274175417,36473
RIBATABUSAHL_574E401N_S_DAYL,JURJANIYYA_592E424N_S_TRAN,0.033168926,301487
KUNDUR_581E351N_S_KHUR,TURTHITH_584E351N_S_KHUR,0.385163502,25963
YUNABIDH_586E342N_S_KHUR,KUNDUR_581E351N_S_KHUR,0.08105107,123379
TUN_581E339N_S_KHUR,YUNABIDH_586E342N_S_KHUR,0.16499472,60608
QAYIN_590E336N_S_KHUR,TUN_581E339N_S_KHUR,0.091090444,109781
QAYIN_590E336N_S_KHUR,QAYIN_590E336N_S_KHUR,0.389757181,25657
KHUJAN_584E369N_S_KHUR,NASA_582E378N_S_KHUR,0.092404361,108220
NAYSABUR_587E361N_S_KHUR,KHUJAN_584E369N_S_KHUR,0.101763563,98267
NAYSABUR_587E361N_S_KHUR,RIWAND_583E361N_S_KHUR,0.246962363,40492
BISKAND_583E360N_S_KHUR,NAYSABUR_587E361N_S_KHUR,0.271083521,36889
HUSAYNABADH_579E361N_S_KHUR,BISKAND_583E360N_S_KHUR,0.234274335,42685
AWBA_631E344N_S_KHUR,KHASHT_639E343N_S_KHUR,0.13754969,72701
MARABADH_630E343N_S_KHUR,AWBA_631E344N_S_KHUR,0.577867668,17305
ASTARABYAN_628E342N_S_KHUR,MARABADH_630E343N_S_KHUR,0.474428314,21078
KHAYSAR_625E342N_S_KHUR,ASTARABYAN_628E342N_S_KHUR,0.486665369,20548
BASHAN_623E342N_S_KHUR,KHAYSAR_625E342N_S_KHUR,0.521539585,19174
HARA_621E343N_S_KHUR,BASHAN_623E342N_S_KHUR,0.418655279,23886
MALIN_621E341N_S_KHUR,HARA_621E343N_S_KHUR,0.58414627,17119
KUWASHAN_622E338N_S_KHUR,MALIN_621E341N_S_KHUR,0.268039026,37308
ADRASKAR_622E335N_S_KHUR,KUWASHAN_622E338N_S_KHUR,0.346524361,28858
ASFUZAR_621E332N_S_KHUR,ADRASKAR_622E335N_S_KHUR,0.243385986,41087
QASRRIH_591E360N_S_KHUR,NAYSABUR_587E361N_S_KHUR,0.31163327,32089
ROUTPOINT1702_592E359N_O_NODA,QASRRIH_591E360N_S_KHUR,0.691228313,14467
MALLAHA_593E355N_S_KHUR,ROUTPOINT1702_592E359N_O_NODA,0.205731685,48607
SANKAN_594E350N_S_KHUR,MALLAHA_593E355N_S_KHUR,0.17999208,55558
YUNABIDH_586E342N_S_KHUR,SANKAN_594E350N_S_KHUR,0.084144628,118843
BUSANJ_614E343N_S_KHUR,HARA_621E343N_S_KHUR,0.156367275,63952
FARKIRD_610E342N_S_KHUR,BUSANJ_614E343N_S_KHUR,0.267329644,37407
KHARKIRD_601E343N_S_KHUR,FARKIRD_610E342N_S_KHUR,0.116365667,85936
ZUZAN_598E343N_S_KHUR,KHARKIRD_601E343N_S_KHUR,0.357973868,27935
YUNABIDH_586E342N_S_KHUR,ZUZAN_598E343N_S_KHUR,0.084830593,117882
NAYSABUR_587E361N_S_KHUR,RADHAKAN_589E368N_S_KHUR,0.114341905,87457
TURTHITH_584E351N_S_KHUR,NAYSABUR_587E361N_S_KHUR,0.084078125,118937
NAYSABUR_587E361N_S_KHUR,ROUTPOINT1701_596E367N_O_NODA,0.090070615,111024
MARW_621E376N_S_KHUR,KUSHMAYHAN_625E377N_S_KHUR,0.211313738,47323
KHARAQ_618E376N_S_KHUR,MARW_621E376N_S_KHUR,0.510881782,19574
HURMUZFARRAH_616E376N_W_KHUR,KHARAQ_618E376N_S_KHUR,0.404759977,24706
ABIWARD_595E372N_S_KHUR,HURMUZFARRAH_616E376N_W_KHUR,0.05328275,187678
RIBATKUFAN_593E372N_S_KHUR,ABIWARD_595E372N_S_KHUR,0.518081028,19302
QALMAYHAN_592E371N_S_KHUR,RIBATKUFAN_593E372N_S_KHUR,0.655093351,15265
RADHAKAN_589E368N_S_KHUR,QALMAYHAN_592E371N_S_KHUR,0.223528623,44737
RIBATHADID_628E380N_S_KHUR,RIBATNASRAK_629E383N_S_KHUR,0.297380081,33627
KUSHMAYHAN_625E377N_S_KHUR,RIBATHADID_628E380N_S_KHUR,0.29073148,34396
TAHIRIYYA_625E398N_S_TRAN,JIKARBAND_623E402N_S_TRAN,0.198219985,50449
AMUL_635E390N_S_KHUR,TAHIRIYYA_625E398N_S_TRAN,0.081514872,122677
AMUL_635E390N_S_KHUR,FIRABR_636E391N_S_TRAN,0.67294751,14860
RIBATBARIS_633E388N_S_KHUR,AMUL_635E390N_S_KHUR,0.34747559,28779
JUBBHAMMAD_632E385N_S_KHUR,RIBATBARIS_633E388N_S_KHUR,0.317843748,31462
RIBATNASRAK_629E383N_S_KHUR,JUBBHAMMAD_632E385N_S_KHUR,0.284948994,35094
RIBATHASAN_622E405N_S_TRAN,NABADGHIN_620E407N_S_TRAN,0.260091552,38448
ROUTPOINT1717_624E402N_O_NODA,RIBATHASAN_622E405N_S_TRAN,0.298089248,33547
JIKARBAND_623E402N_S_TRAN,ROUTPOINT1717_624E402N_O_NODA,1.623903865,6158
NABADGHIN_620E407N_S_TRAN,ABUQSHA_619E410N_O_TRAN,0.319836244,31266
RIBATMASH_614E413N_S_TRAN,BAGHIRQAN_612E414N_S_TRAN,0.476303882,20995
RIBATSANDAH_617E412N_S_TRAN,RIBATMASH_614E413N_S_TRAN,0.375826819,26608
ABUQSHA_619E410N_O_TRAN,RIBATSANDAH_617E412N_S_TRAN,0.375727973,26615
DARKHASH_605E418N_S_TRAN,NUZKATH_604E419N_S_TRAN,0.613948919,16288
DARKHASH_605E418N_S_TRAN,GHARDAMAN_603E418N_S_TRAN,0.702099277,14243
KATH_607E417N_S_TRAN,DARKHASH_605E418N_S_TRAN,0.446747677,22384
SHURAKHAN_609E415N_S_TRAN,KATH_607E417N_S_TRAN,0.318380082,31409
BAGHIRQAN_612E414N_S_TRAN,SHURAKHAN_609E415N_S_TRAN,0.345101287,28977
NUZWAR_593E420N_S_TRAN,JURJANIYYASUGHRA_593E422N_S_TRAN,0.301950601,33118
ZAMAKHSHAR_597E422N_S_TRAN,NUZWAR_593E420N_S_TRAN,0.276197315,36206
NUBAGH_598E422N_S_TRAN,ZAMAKHSHAR_597E422N_S_TRAN,0.941619586,10620
WAYKHAN_601E420N_S_TRAN,NUBAGH_598E422N_S_TRAN,0.25187648,39702
GHARDAMAN_603E418N_S_TRAN,WAYKHAN_601E420N_S_TRAN,0.414628079,24118
QARYABARATIKIN_599E431N_S_TRAN,QARYABARATIKIN_599E431N_S_TRAN,0.372508847,26845
JUWIQAN_598E429N_S_TRAN,QARYABARATIKIN_599E431N_S_TRAN,0.35932447,27830
KARDAR_597E428N_S_TRAN,JUWIQAN_598E429N_S_TRAN,0.565323082,17689
MAZDAKHKAN_595E423N_S_TRAN,KARDAR_597E428N_S_TRAN,0.193191917,51762
NUBAGH_598E422N_S_TRAN,MAZDAKHKAN_595E423N_S_TRAN,0.336847778,29687
ARDAKHIWAH_602E421N_S_TRAN,NUBAGH_598E422N_S_TRAN,0.220114019,45431
NUZKATH_604E419N_S_TRAN,ARDAKHIWAH_602E421N_S_TRAN,0.370727367,26974
WAZARMAND_597E418N_S_TRAN,NUZWAR_593E420N_S_TRAN,0.296331417,33746
DASKAKHANKHAS_599E418N_S_TRAN,WAZARMAND_597E418N_S_TRAN,0.613083195,16311
ARDHAKHUSHMITHAN_602E416N_S_TRAN,DASKAKHANKHAS_599E418N_S_TRAN,0.311545891,32098
KHIWAH_603E413N_S_TRAN,ARDHAKHUSHMITHAN_602E416N_S_TRAN,0.295115833,33885
KARDARANKHAS_606E413N_S_TRAN,KHIWAH_603E413N_S_TRAN,0.344483103,29029
HAZARASB_610E412N_S_TRAN,KARDARANKHAS_606E413N_S_TRAN,0.269665345,37083
JURJANIYYA_592E424N_S_TRAN,MAZDAKHKAN_595E423N_S_TRAN,0.404481657,24723
JURJANIYYASUGHRA_593E422N_S_TRAN,JURJANIYYA_592E424N_S_TRAN,0.490532719,20386
ZAMAKHSHAR_597E422N_S_TRAN,JURJANIYYASUGHRA_593E422N_S_TRAN,0.291902621,34258
KARAH_613E344N_S_KHUR,BUSANJ_614E343N_S_KHUR,0.607127679,16471
KUSUWI_611E346N_S_KHUR,KARAH_613E344N_S_KHUR,0.373482726,26775
ROUTPOINT1718_608E348N_O_NODA,KUSUWI_611E346N_S_KHUR,0.267637298,37364
ROUTPOINT1718_608E348N_O_NODA,BUZJAN_606E351N_S_KHUR,0.221699996,45106
MALIN_602E349N_S_KHUR,ROUTPOINT1718_608E348N_O_NODA,0.178103906,56147
JAYIMAND_598E350N_S_KHUR,SANKAN_594E350N_S_KHUR,0.244522692,40896
MALIN_602E349N_S_KHUR,JAYIMAND_598E350N_S_KHUR,0.244576516,40887
MALIN_602E349N_S_KHUR,BUZJAN_606E351N_S_KHUR,0.219298246,45600
KHARKIRD_601E343N_S_KHUR,MALIN_602E349N_S_KHUR,0.134611243,74288
SALUMAK_599E346N_S_KHUR,MALIN_602E349N_S_KHUR,0.215164816,46476
KHARKIRD_601E343N_S_KHUR,SALUMAK_599E346N_S_KHUR,0.243771635,41022
ROUTPOINT1701_596E367N_O_NODA,ABIWARD_595E372N_S_KHUR,0.163738477,61073
TUS_594E364N_S_KHUR,ROUTPOINT1701_596E367N_O_NODA,0.241114915,41474
SANABADH_596E362N_S_KHUR,TUS_594E364N_S_KHUR,0.391435394,25547
NUQAN_595E362N_S_KHUR,SANABADH_596E362N_S_KHUR,2.824858757,3540
NAYSABUR_587E361N_S_KHUR,NUQAN_595E362N_S_KHUR,0.134613055,74287
KHAKISAR_596E360N_S_KHUR,QASRRIH_591E360N_S_KHUR,0.203732377,49084
SAHIH_601E361N_S_KHUR,KHAKISAR_596E360N_S_KHUR,0.210521884,47501
MAZDURAN_605E361N_S_KHUR,SAHIH_601E361N_S_KHUR,0.29789389,33569
UKINA_607E363N_S_KHUR,MAZDURAN_605E361N_S_KHUR,0.33554795,29802
SARAKHS_611E365N_S_KHUR,UKINA_607E363N_S_KHUR,0.252672006,39577
JABALFIDDA_614E353N_S_KHUR,SARAKHS_611E365N_S_KHUR,0.072809879,137344
ROUTPOINT1703_621E343N_O_NODA,JABALFIDDA_614E353N_S_KHUR,0.078998302,126585
HARA_621E343N_S_KHUR,ROUTPOINT1703_621E343N_O_NODA,2.241147468,4462
JARUJIRD_618E375N_S_KHUR,MARW_621E376N_S_KHUR,0.36174215,27644
DANDANAQAN_616E372N_S_KHUR,JARUJIRD_618E375N_S_KHUR,0.311167813,32137
TALASTANA_614E370N_S_KHUR,DANDANAQAN_616E372N_S_KHUR,0.323739843,30889
USHTURMAGHAK_613E368N_S_TRAN,TALASTANA_614E370N_S_KHUR,0.348662878,28681
SARAKHS_611E365N_S_KHUR,USHTURMAGHAK_613E368N_S_TRAN,0.288259203,34691
MAHDIABADH_624E371N_S_KHUR,BAHIRABADH_624E368N_S_KHUR,0.371167694,26942
FAZ_622E373N_S_KHUR,MAHDIABADH_624E371N_S_KHUR,0.301731941,33142
JIRANJ_622E374N_S_KHUR,FAZ_622E373N_S_KHUR,0.773694391,12925
MARW_621E376N_S_KHUR,JIRANJ_622E374N_S_KHUR,0.449115243,22266
KAYF_624E352N_S_KHUR,BABNA_624E349N_S_KHUR,0.334862539,29863
BAGHSHUR_625E356N_S_KHUR,KAYF_624E352N_S_KHUR,0.201865235,49538
ROUTPOINT1705_626E363N_O_NODA,BAGHSHUR_625E356N_S_KHUR,0.123935702,80687
ROUTPOINT1705_626E363N_O_NODA,ASADABADH_626E362N_S_KHUR,1.701548409,5877
QARINAYN_624E365N_S_KHUR,ROUTPOINT1705_626E363N_O_NODA,0.295298842,33864
BAHIRABADH_624E368N_S_KHUR,QARINAYN_624E365N_S_KHUR,0.286993457,34844
TALAQAN_642E357N_S_KHUR,KANJABADH_639E357N_S_KHUR,0.39745628,25160
RIBATKARZWAN_638E356N_S_KHUR,TALAQAN_642E357N_S_KHUR,0.242859918,41176
ABSHIN_635E352N_S_KHUR,RIBATKARZWAN_638E356N_S_KHUR,0.192589169,51924
ABSHIN_635E352N_S_KHUR,DIZAH_634E354N_S_KHUR,0.461275889,21679
RIBATSHUR_635E350N_S_KHUR,ABSHIN_635E352N_S_KHUR,0.530194581,18861
SHURMIN_635E347N_S_KHUR,RIBATSHUR_635E350N_S_KHUR,0.24183212,41351
RIBATMAYANAH_627E345N_S_KHUR,SHURMIN_635E347N_S_KHUR,0.12909889,77460
KARUKH_625E344N_S_KHUR,RIBATMAYANAH_627E345N_S_KHUR,0.465722802,21472
HARA_621E343N_S_KHUR,KARUKH_625E344N_S_KHUR,0.246256895,40608
BABNA_624E349N_S_KHUR,ROUTPOINT1703_621E343N_O_NODA,0.13821318,72352
QASRAHNAF_632E357N_S_KHUR,HAWZAN_629E359N_S_KHUR,0.310269935,32230
DIZAH_634E354N_S_KHUR,MARWRUDH_633E355N_S_KHUR,0.496204039,20153
MARWRUDH_633E355N_S_KHUR,QASRAHNAF_632E357N_S_KHUR,0.419938689,23813
ARASKAN_634E357N_S_KHUR,QASRAHNAF_632E357N_S_KHUR,0.459685575,21754
ASRAB_637E358N_S_KHUR,ARASKAN_634E357N_S_KHUR,0.331740977,30144
KANJABADH_639E357N_S_KHUR,ASRAB_637E358N_S_KHUR,0.498927306,20043
HAWZAN_629E359N_S_KHUR,ASADABADH_626E362N_S_KHUR,0.220371105,45378
ROUTPOINT1704_649E359N_O_NODA,QA_653E363N_S_KHUR,0.175475539,56988
YAHUDIYYA_648E359N_S_KHUR,ROUTPOINT1704_649E359N_O_NODA,1.150350857,8693
KANDARAM_646E353N_S_KHUR,YAHUDIYYA_648E359N_S_KHUR,0.141914426,70465
KASHAN_645E358N_S_KHUR,YAHUDIYYA_648E359N_S_KHUR,0.363108206,27540
TALAQAN_642E357N_S_KHUR,KASHAN_645E358N_S_KHUR,0.300183112,33313
SHABURQAN_657E366N_S_KHUR,QA_653E363N_S_KHUR,0.19039278,52523
ANBAR_659E362N_S_KHUR,SHABURQAN_657E366N_S_KHUR,0.189836171,52677
JURZUWAN_658E358N_S_KHUR,ANBAR_659E362N_S_KHUR,0.274815873,36388
ROUTPOINT1704_649E359N_O_NODA,ANBAR_659E362N_S_KHUR,0.099819327,100181
BALKH_668E367N_S_KHUR,ANBAR_659E362N_S_KHUR,0.092690432,107886
SIDRA_662E368N_S_KHUR,SHABURQAN_657E366N_S_KHUR,0.227453656,43965
DASTAJIRDA_666E368N_S_KHUR,SIDRA_662E368N_S_KHUR,0.255944307,39071
BALKH_668E367N_S_KHUR,DASTAJIRDA_666E368N_S_KHUR,0.453206436,22065
SHAWKARD_670E370N_S_KHUR,BALKH_668E367N_S_KHUR,0.305960103,32684
TIRMIDH_673E372N_S_TRAN,SHAWKARD_670E370N_S_KHUR,0.278691266,35882
MAHALLAQAYYASIN_668E374N_S_TRAN,TIRMIDH_673E372N_S_TRAN,0.214178625,46690
KALIF_663E373N_S_TRAN,MAHALLAQAYYASIN_668E374N_S_TRAN,0.189480067,52776
BALKHAN_660E375N_S_TRAN,KALIF_663E373N_S_TRAN,0.302672599,33039
QARYAKHUWARIZMIYYIN_655E376N_S_TRAN,BALKHAN_660E375N_S_TRAN,0.230149597,43450
AKHSISAK_652E378N_S_TRAN,QARYAKHUWARIZMIYYIN_655E376N_S_TRAN,0.285706123,35001
AKHSISAK_652E378N_S_TRAN,QARYABUKHARIYYIN_651E380N_S_TRAN,0.440140845,22720
ZAMM_651E378N_S_KHUR,AKHSISAK_652E378N_S_TRAN,1.29516902,7721
QABRGHIYATH_653E375N_S_KHUR,ZAMM_651E378N_S_KHUR,0.314653409,31781
RIBATAFRIGHUN_652E372N_S_TRAN,QABRGHIYATH_653E375N_S_KHUR,0.269490932,37107
ANDAKHUDH_651E369N_S_KHUR,RIBATAFRIGHUN_652E372N_S_TRAN,0.282278552,35426
MALIN_650E368N_S_KHUR,ANDAKHUDH_651E369N_S_KHUR,0.562904588,17765
RIBATASTANA_649E366N_S_TRAN,MALIN_650E368N_S_KHUR,0.562872903,17766
YAHUDIYYA_648E359N_S_KHUR,FARIYAB_649E364N_S_KHUR,0.165727544,60340
FARIYAB_649E364N_S_KHUR,RIBATASTANA_649E366N_S_TRAN,0.413411055,24189
SHABURQAN_657E366N_S_KHUR,FARIYAB_649E364N_S_KHUR,0.126567859,79009
ROUTPOINT1706_684E361N_O_NODA,SIMINJAN_680E362N_S_KHUR,0.299446025,33395
ROUTPOINT1707_687E360N_O_NODA,ROUTPOINT1706_684E361N_O_NODA,0.334862539,29863
BAGHLAN_687E362N_S_KHUR,ROUTPOINT1707_687E360N_O_NODA,0.376647834,26550
BAGHLAN_687E362N_S_KHUR,ROUTPOINT1706_684E361N_O_NODA,0.26795284,37320
WARWALIJ_688E367N_S_KHUR,BAGHLAN_687E362N_S_KHUR,0.151308821,66090
KHULM_677E367N_S_KHUR,WARWALIJ_688E367N_S_KHUR,0.092148064,108521
KHULM_677E367N_S_KHUR,BALKH_668E367N_S_KHUR,0.134217378,74506
SIMINJAN_680E362N_S_KHUR,KHULM_677E367N_S_KHUR,0.142559804,70146
ROUTPOINT1719_679E358N_O_NODA,SIMINJAN_680E362N_S_KHUR,0.20309517,49238
KAH_677E352N_S_KHUR,BAMIYAN_678E348N_S_KHUR,0.12805409,78092
MADHAR_678E353N_S_KHUR,KAH_677E352N_S_KHUR,0.526011257,19011
ROUTPOINT1719_679E358N_O_NODA,MADHAR_678E353N_S_KHUR,0.193195649,51761
BALKH_668E367N_S_KHUR,ROUTPOINT1719_679E358N_O_NODA,0.057808146,172986
BAZDA_654E390N_S_TRAN,BIRSAID_652E392N_S_TRAN,0.264648282,37786
NASAF_658E388N_S_TRAN,NAWKAD_662E388N_S_TRAN,0.236496074,42284
NASAF_658E388N_S_TRAN,ROUTPOINT1721_657E389N_O_NODA,0.947597839,10553
SUNAJ_662E385N_S_TRAN,NASAF_658E388N_S_TRAN,0.194666148,51370
ROUTPOINT1713_663E386N_O_NODA,NAWKAD_662E388N_S_TRAN,0.4194279,23842
SUNAJ_662E385N_S_TRAN,ROUTPOINT1713_663E386N_O_NODA,1.438848921,6950
KANDAK_667E383N_S_TRAN,SUNAJ_662E385N_S_TRAN,0.191420532,52241
BABHADID_670E382N_O_TRAN,KANDAK_667E383N_S_TRAN,0.36374218,27492
HASHIMJIRD_670E376N_S_TRAN,BABHADID_670E382N_O_TRAN,0.1684324,59371
TIRMIDH_673E372N_S_TRAN,HASHIMJIRD_670E376N_S_TRAN,0.187329062,53382
KHUDIMANKAN_655E401N_S_TRAN,DABUSIYA_660E399N_S_TRAN,0.236764845,42236
KARMIINIYYA_654E401N_S_TRAN,KHUDIMANKAN_655E401N_S_TRAN,0.630517024,15860
TAWAWIS_647E400N_S_TRAN,KARMIINIYYA_654E401N_S_TRAN,0.178221351,56110
RIBATTUGHAN_628E401N_S_TRAN,ROUTPOINT1717_624E402N_O_NODA,0.299688324,33368
RAML_631E401N_S_TRAN,RIBATTUGHAN_628E401N_S_TRAN,0.342044055,29236
SHURUKH_633E400N_S_TRAN,RAML_631E401N_S_TRAN,0.442340868,22607
RIBATTASH_638E399N_S_TRAN,SHURUKH_633E400N_S_TRAN,0.270204545,37009
ROUTPOINT1722_639E399N_O_NODA,RIBATTASH_638E399N_S_TRAN,0.771128933,12968
MAGHKAN_641E398N_S_TRAN,ROUTPOINT1722_639E399N_O_NODA,0.693577473,14418
AMZAH_642E399N_S_TRAN,ROUTPOINT1722_639E399N_O_NODA,0.387251675,25823
KHUJADAH_642E398N_S_TRAN,MAGHKAN_641E398N_S_TRAN,0.879739597,11367
JIKAM_647E395N_S_TRAN,BUKHARA_644E398N_S_TRAN,0.261725293,38208
TAWAWIS_647E400N_S_TRAN,WARDHANA_643E401N_S_TRAN,0.224461853,44551
ZANDANA_643E399N_S_TRAN,WARDHANA_643E401N_S_TRAN,0.493583416,20260
BUKHARA_644E398N_S_TRAN,TAWAWIS_647E400N_S_TRAN,0.298882181,33458
BUKHARA_644E398N_S_TRAN,AMZAH_642E399N_S_TRAN,0.528373666,18926
